Breed,Breed Size,Sex,Age,Spay/Neuter Status,Daily Activity Level,Daily Walk Distance (miles),Hours of Sleep,Play Time (hrs),Annual Vet Visits,Weight (kg)
Yorkshire Terrier,Small,Male,2.0,Neutered,Active,4.0,11.0,1.0,3.0,16.33
Boxer,Medium,Male,6.0,Neutered,Moderate,3.0,12.0,2.0,1.0,17.69
Great Dane,Large,Male,4.0,Spayed,Moderate,3.0,11.0,2.0,1.0,4.54
Siberian Husky,Medium,Female,13.0,,Moderate,4.0,11.0,2.0,1.0,30.84
Dachshund,Small,Female,4.0,Neutered,Moderate,0.0,,1.0,0.0,28.58
Dachshund,Small,Male,8.0,Spayed,Low,3.0,12.0,2.0,0.0,28.12
Chihuahua,Small,Male,12.0,Neutered,Active,1.0,12.0,0.0,4.0,
Golden Retriever,Large,Female,5.0,Spayed,,3.0,11.0,4.0,0.0,25.4
Siberian Husky,Medium,Male,6.0,,Low,3.0,11.0,1.0,1.0,34.02
Beagle,Small,Female,6.0,Spayed,Active,5.0,10.0,1.0,1.0,24.95
Australian Shepherd,Medium,Female,,Neutered,Low,2.0,10.0,1.0,0.0,33.11
Doberman,Large,Female,7.0,Spayed,Active,3.0,9.0,2.0,0.0,9.53
Golden Retriever,Large,Male,4.0,Spayed,Very Active,3.0,9.0,2.0,0.0,16.78
Chihuahua,Small,Male,5.0,,Active,3.0,12.0,1.0,1.0,18.14
Great Dane,Large,Male,8.0,Neutered,Low,2.0,10.0,1.0,2.0,24.04
,Medium,Female,13.0,Spayed,Active,6.0,13.0,3.0,3.0,14.51
Poodle,Small,Female,12.0,Spayed,Moderate,2.0,10.0,0.0,3.0,22.23
Rottweiler,Large,Male,11.0,Neutered,Very Active,3.0,9.0,0.0,1.0,26.31
Siberian Husky,Medium,Female,1.0,Neutered,,0.0,11.0,2.0,3.0,27.22
Siberian Husky,Medium,Male,5.0,Spayed,Low,1.0,11.0,,1.0,20.87
Australian Shepherd,Medium,Male,5.0,Spayed,Moderate,2.0,11.0,0.0,1.0,14.06
Labrador Retriever,Large,Female,13.0,Spayed,Active,0.0,11.0,2.0,0.0,18.14
Siberian Husky,Medium,Male,5.0,Neutered,Low,3.0,10.0,,0.0,18.6
Australian Shepherd,Medium,Male,2.0,,Active,3.0,11.0,1.0,0.0,
Doberman,Large,Male,5.0,Spayed,,4.0,,0.0,1.0,15.88
German Shepherd,Large,Female,9.0,Spayed,,1.0,9.0,0.0,1.0,20.87
Golden Retriever,Large,Male,4.0,Spayed,Moderate,4.0,12.0,1.0,1.0,9.53
Chihuahua,Small,Female,7.0,,Low,2.0,10.0,2.0,0.0,20.41
Labrador Retriever,Large,Female,5.0,,Very Active,0.0,12.0,1.0,1.0,21.32
Boxer,Medium,Male,2.0,,Active,2.0,11.0,1.0,2.0,9.98
Poodle,Small,Male,8.0,Spayed,Low,0.0,10.0,2.0,3.0,14.51
Bulldog,Medium,Female,6.0,Spayed,Moderate,1.0,11.0,2.0,0.0,21.77
Golden Retriever,,Male,13.0,Spayed,Low,2.0,14.0,0.0,1.0,14.06
Doberman,Large,Male,13.0,Neutered,Very Active,0.0,10.0,2.0,2.0,18.6
Great Dane,,Male,5.0,Neutered,Low,3.0,12.0,1.0,1.0,17.69
Chihuahua,Small,Male,12.0,,Very Active,3.0,,2.0,4.0,18.14
Beagle,Small,Male,8.0,Neutered,Moderate,4.0,,1.0,1.0,25.4
Beagle,Small,Female,4.0,Neutered,Moderate,3.0,12.0,1.0,0.0,26.31
German Shepherd,Large,Female,3.0,Spayed,Low,3.0,12.0,2.0,,4.54
German Shepherd,Large,Male,2.0,,Low,,9.0,0.0,0.0,15.42
Great Dane,Large,Male,10.0,Spayed,Very Active,4.0,11.0,1.0,1.0,19.5
Siberian Husky,Medium,Male,1.0,Spayed,Active,3.0,12.0,0.0,4.0,25.85
Doberman,Large,Male,1.0,,Very Active,1.0,10.0,2.0,2.0,25.85
Golden Retriever,Large,Female,2.0,Spayed,,4.0,12.0,1.0,1.0,24.49
Poodle,Small,,2.0,,Moderate,0.0,9.0,2.0,1.0,18.14
Bulldog,Medium,Male,11.0,Spayed,Active,1.0,12.0,2.0,1.0,16.78
Dachshund,Small,Male,,Neutered,Active,3.0,10.0,2.0,0.0,12.7
Golden Retriever,Large,Male,8.0,Neutered,,3.0,11.0,3.0,,22.23
Golden Retriever,Large,Male,2.0,Neutered,Moderate,6.0,,3.0,4.0,15.42
German Shepherd,Large,Female,2.0,Neutered,Moderate,1.0,12.0,1.0,0.0,23.13
Doberman,,Female,12.0,Spayed,Moderate,1.0,9.0,4.0,1.0,27.67
Beagle,Small,Female,10.0,Neutered,Low,2.0,14.0,1.0,1.0,17.69
Rottweiler,Large,Female,3.0,,Very Active,1.0,10.0,1.0,2.0,16.78
Beagle,Small,Male,5.0,Neutered,Active,6.0,9.0,1.0,3.0,47.63
Boxer,Medium,Female,3.0,,Active,2.0,10.0,2.0,1.0,23.13
Poodle,Small,Female,5.0,Spayed,Active,3.0,9.0,1.0,1.0,28.58
Golden Retriever,Large,Male,10.0,Spayed,Low,2.0,11.0,4.0,1.0,15.42
Great Dane,Large,Female,3.0,Spayed,Low,3.0,,3.0,2.0,26.76
German Shepherd,Large,Male,1.0,,Active,3.0,10.0,1.0,2.0,14.06
Boxer,Medium,Male,13.0,Spayed,,1.0,10.0,0.0,2.0,20.41
Yorkshire Terrier,Small,Male,13.0,Spayed,Very Active,6.0,12.0,2.0,0.0,29.94
Australian Shepherd,Medium,Male,5.0,Neutered,Moderate,2.0,12.0,1.0,1.0,14.51
,Small,Male,12.0,Spayed,Very Active,5.0,11.0,3.0,3.0,14.51
Golden Retriever,Large,Female,8.0,Spayed,Moderate,0.0,11.0,2.0,0.0,20.87
Bulldog,Medium,Male,10.0,Spayed,Very Active,0.0,10.0,0.0,0.0,31.75
Boxer,Medium,Female,2.0,Neutered,,0.0,,1.0,2.0,24.49
Labrador Retriever,Large,Male,9.0,Neutered,Moderate,2.0,8.0,0.0,2.0,22.23
,Medium,Female,10.0,Neutered,,2.0,11.0,0.0,,31.75
Golden Retriever,Large,Male,9.0,Spayed,Low,2.0,12.0,3.0,2.0,20.41
Beagle,Small,Male,13.0,Spayed,,3.0,9.0,1.0,2.0,17.24
Golden Retriever,Large,Female,10.0,Spayed,Low,4.0,12.0,0.0,2.0,8.16
Poodle,Small,Male,3.0,Spayed,Very Active,3.0,12.0,3.0,3.0,23.13
Siberian Husky,Medium,Male,3.0,Neutered,Very Active,1.0,10.0,3.0,1.0,23.59
Rottweiler,Large,Male,9.0,Spayed,Active,3.0,12.0,2.0,1.0,20.41
Poodle,Small,Male,10.0,Spayed,,4.0,12.0,1.0,1.0,15.42
German Shepherd,Large,Female,,Neutered,Active,1.0,11.0,2.0,2.0,22.23
Australian Shepherd,Medium,Male,4.0,Spayed,,1.0,13.0,2.0,0.0,14.51
Great Dane,Large,Female,11.0,Neutered,Low,0.0,10.0,1.0,3.0,17.69
Great Dane,Large,Female,11.0,Neutered,Very Active,2.0,12.0,1.0,1.0,29.03
Dachshund,Small,Female,3.0,Neutered,Moderate,4.0,,2.0,1.0,19.5
Yorkshire Terrier,Small,Male,9.0,,Low,0.0,12.0,2.0,2.0,15.42
Labrador Retriever,Large,Female,13.0,Neutered,Low,4.0,13.0,1.0,3.0,30.84
Golden Retriever,Large,Female,10.0,Spayed,Active,4.0,13.0,1.0,1.0,27.67
Poodle,Small,Female,4.0,Neutered,,5.0,11.0,1.0,1.0,9.98
Great Dane,Large,Female,,Neutered,Moderate,3.0,11.0,1.0,1.0,19.96
Boxer,Medium,Female,2.0,Spayed,Active,0.0,11.0,3.0,4.0,31.3
Bulldog,Medium,Male,5.0,Neutered,Active,3.0,11.0,3.0,1.0,22.23
Beagle,Small,,2.0,,,3.0,12.0,1.0,3.0,22.23
Yorkshire Terrier,Small,Female,2.0,,,3.0,11.0,3.0,1.0,25.85
Australian Shepherd,Medium,Female,6.0,Spayed,Low,2.0,11.0,2.0,3.0,17.69
Boxer,Medium,Male,8.0,Neutered,,2.0,10.0,2.0,1.0,16.33
Siberian Husky,,Female,2.0,Spayed,Active,3.0,11.0,1.0,3.0,16.78
Poodle,Small,,6.0,,Active,2.0,12.0,2.0,3.0,22.23
Beagle,Small,,4.0,,Very Active,5.0,13.0,2.0,2.0,33.11
Bulldog,Medium,Female,2.0,Spayed,Active,2.0,12.0,2.0,2.0,21.32
Labrador Retriever,Large,Female,7.0,Spayed,Moderate,4.0,13.0,0.0,1.0,25.4
Siberian Husky,Medium,Male,8.0,Spayed,,3.0,12.0,3.0,1.0,8.16
German Shepherd,Large,Female,2.0,Neutered,Very Active,5.0,12.0,1.0,0.0,12.7
,Small,Female,3.0,Spayed,Low,3.0,13.0,2.0,1.0,27.22
Golden Retriever,Large,Female,8.0,Neutered,,3.0,12.0,1.0,1.0,
Dachshund,Small,Female,8.0,,Low,3.0,10.0,1.0,1.0,35.38
Australian Shepherd,Medium,Female,11.0,Neutered,Very Active,2.0,11.0,0.0,3.0,23.59
Siberian Husky,Medium,Male,,,Low,4.0,12.0,3.0,1.0,23.59
Rottweiler,Large,Female,7.0,Spayed,Low,1.0,12.0,2.0,1.0,29.48
Rottweiler,Large,Female,12.0,Spayed,Active,2.0,11.0,2.0,3.0,22.23
Dachshund,Small,Male,2.0,Spayed,Very Active,3.0,12.0,2.0,1.0,19.5
Siberian Husky,Medium,Male,3.0,Neutered,Very Active,3.0,10.0,1.0,1.0,20.41
Yorkshire Terrier,Small,Female,6.0,Neutered,Very Active,4.0,9.0,1.0,3.0,17.24
Poodle,Small,Male,7.0,Neutered,Very Active,4.0,11.0,2.0,1.0,9.07
Yorkshire Terrier,Small,Female,2.0,Neutered,Low,2.0,11.0,1.0,2.0,33.57
Rottweiler,Large,Male,,Spayed,Very Active,2.0,11.0,,1.0,19.96
Australian Shepherd,Medium,Female,5.0,,Moderate,2.0,9.0,1.0,1.0,25.4
German Shepherd,Large,Male,3.0,Spayed,Moderate,0.0,12.0,1.0,2.0,29.48
Beagle,Small,Female,11.0,Neutered,Active,2.0,11.0,0.0,4.0,24.95
Rottweiler,Large,Male,8.0,Spayed,Active,3.0,12.0,1.0,2.0,9.98
Dachshund,Small,Male,13.0,Spayed,,1.0,8.0,,2.0,24.49
Chihuahua,Small,Male,13.0,Spayed,,4.0,12.0,2.0,1.0,22.23
Poodle,Small,Male,9.0,,Very Active,0.0,8.0,2.0,1.0,29.03
Doberman,Large,Female,7.0,Spayed,Very Active,7.0,11.0,2.0,3.0,29.94
Golden Retriever,Large,Male,5.0,Neutered,Very Active,4.0,11.0,1.0,2.0,27.67
Doberman,Large,Female,6.0,Neutered,Low,5.0,13.0,2.0,0.0,32.66
Australian Shepherd,Medium,Female,11.0,Neutered,,4.0,12.0,1.0,3.0,24.04
Doberman,Large,Male,,Spayed,,2.0,13.0,1.0,1.0,14.51
German Shepherd,Large,Female,4.0,Neutered,,3.0,9.0,1.0,2.0,31.3
Boxer,Medium,Male,4.0,Spayed,Active,2.0,13.0,1.0,1.0,29.94
German Shepherd,Large,Female,2.0,,Active,2.0,9.0,2.0,1.0,14.06
Bulldog,Medium,Male,13.0,Spayed,Low,4.0,11.0,1.0,1.0,21.32
Great Dane,Large,Female,11.0,Spayed,Very Active,2.0,11.0,2.0,4.0,20.41
Chihuahua,Small,Female,4.0,Spayed,,3.0,10.0,2.0,0.0,24.49
Rottweiler,Large,Female,5.0,Spayed,Active,2.0,10.0,2.0,0.0,28.12
Golden Retriever,Large,Female,6.0,,,4.0,11.0,2.0,1.0,19.5
Dachshund,Small,Male,3.0,,Moderate,2.0,14.0,3.0,0.0,22.23
Labrador Retriever,Large,Female,8.0,Neutered,Active,5.0,11.0,2.0,0.0,11.34
Bulldog,Medium,Female,2.0,,,3.0,13.0,1.0,3.0,15.42
Rottweiler,Large,Male,7.0,Spayed,Moderate,1.0,13.0,2.0,0.0,13.61
Bulldog,Medium,Male,2.0,Spayed,,4.0,13.0,2.0,3.0,19.5
Boxer,Medium,Male,5.0,Spayed,Very Active,4.0,12.0,1.0,0.0,29.94
Doberman,Large,Male,4.0,Spayed,,1.0,13.0,1.0,0.0,15.88
Rottweiler,Large,Male,9.0,Neutered,Very Active,0.0,12.0,3.0,3.0,18.14
German Shepherd,Large,Male,3.0,Neutered,Active,2.0,10.0,2.0,2.0,36.74
Poodle,Small,Female,11.0,Spayed,Very Active,3.0,9.0,3.0,1.0,19.5
Golden Retriever,Large,Male,3.0,,Low,4.0,9.0,0.0,2.0,19.5
Poodle,Small,Female,2.0,Spayed,,,11.0,2.0,4.0,31.3
Golden Retriever,Large,Male,6.0,Spayed,Moderate,3.0,10.0,4.0,2.0,28.58
Chihuahua,Small,Female,10.0,,Moderate,0.0,10.0,,3.0,26.31
Poodle,Small,Male,12.0,Spayed,Very Active,1.0,10.0,2.0,2.0,14.06
Dachshund,Small,Female,8.0,Spayed,Active,3.0,12.0,0.0,1.0,22.68
Bulldog,Medium,Male,13.0,Spayed,Moderate,4.0,11.0,1.0,1.0,24.95
Golden Retriever,Large,Female,10.0,Neutered,Very Active,5.0,11.0,1.0,4.0,24.04
Boxer,Medium,Male,11.0,Neutered,Active,,11.0,2.0,2.0,23.59
Boxer,Medium,Female,13.0,,Moderate,3.0,12.0,1.0,1.0,24.49
Chihuahua,Small,Female,8.0,Neutered,Active,3.0,12.0,3.0,1.0,24.95
Dachshund,Small,Male,5.0,Spayed,Low,3.0,12.0,2.0,1.0,15.42
Boxer,Medium,Female,7.0,Spayed,,,12.0,1.0,2.0,29.48
Golden Retriever,Large,Female,12.0,,Active,5.0,12.0,1.0,2.0,21.77
Doberman,Large,Female,4.0,Neutered,Low,3.0,13.0,0.0,2.0,18.6
,Medium,Female,7.0,,,1.0,13.0,0.0,3.0,34.02
Great Dane,Large,Male,5.0,,Low,3.0,10.0,1.0,3.0,26.76
Rottweiler,Large,Male,11.0,Neutered,,2.0,12.0,3.0,1.0,22.23
Chihuahua,Small,Male,12.0,Spayed,Very Active,2.0,13.0,,2.0,24.04
Doberman,Large,Male,3.0,Spayed,,2.0,14.0,0.0,1.0,26.76
Yorkshire Terrier,Small,Female,2.0,Spayed,Active,3.0,12.0,2.0,1.0,28.58
Golden Retriever,Large,Female,2.0,Spayed,Moderate,2.0,11.0,1.0,3.0,22.23
Great Dane,Large,Male,2.0,,Active,3.0,8.0,0.0,1.0,16.33
Rottweiler,Large,Female,1.0,Neutered,,2.0,11.0,3.0,2.0,24.95
Dachshund,Small,Male,5.0,Neutered,Moderate,0.0,12.0,1.0,0.0,27.22
Labrador Retriever,Large,Male,6.0,Spayed,Low,3.0,11.0,2.0,2.0,27.22
Golden Retriever,Large,Female,12.0,Spayed,,5.0,10.0,0.0,3.0,32.21
Chihuahua,Small,Female,8.0,,Active,3.0,11.0,0.0,2.0,29.48
Chihuahua,Small,Male,2.0,Neutered,Low,1.0,10.0,0.0,2.0,32.21
Dachshund,Small,Male,8.0,Neutered,,3.0,11.0,1.0,1.0,33.11
Yorkshire Terrier,Small,Male,4.0,,Moderate,5.0,12.0,2.0,3.0,19.5
Doberman,Large,Female,3.0,,Very Active,1.0,11.0,2.0,0.0,30.39
Rottweiler,Large,Male,13.0,Spayed,Active,5.0,13.0,2.0,2.0,29.48
Golden Retriever,Large,Male,4.0,Spayed,Active,4.0,10.0,3.0,2.0,22.68
Australian Shepherd,Medium,Male,6.0,Neutered,Active,2.0,11.0,0.0,2.0,26.31
Great Dane,Large,Male,1.0,Neutered,Very Active,0.0,,2.0,1.0,33.57
Bulldog,Medium,Female,4.0,,Active,2.0,11.0,0.0,3.0,29.48
Chihuahua,Small,Male,9.0,Spayed,Moderate,2.0,9.0,0.0,,14.51
Australian Shepherd,Medium,Male,,,Low,3.0,13.0,2.0,2.0,22.68
Poodle,Small,Male,5.0,Spayed,Moderate,3.0,11.0,2.0,2.0,23.13
German Shepherd,Large,Male,10.0,Spayed,Active,2.0,8.0,2.0,3.0,32.21
Bulldog,,Female,5.0,,Active,3.0,11.0,3.0,1.0,8.62
Siberian Husky,Medium,Female,8.0,Spayed,Low,0.0,9.0,2.0,1.0,22.23
Dachshund,Small,Male,12.0,Spayed,Active,1.0,8.0,1.0,4.0,24.04
Bulldog,Medium,Female,12.0,Neutered,Very Active,2.0,14.0,1.0,3.0,21.77
Australian Shepherd,Medium,Male,1.0,Spayed,Active,5.0,9.0,1.0,4.0,24.04
Bulldog,Medium,Female,2.0,,Low,4.0,13.0,2.0,2.0,17.69
Beagle,Small,Male,10.0,,Active,3.0,14.0,1.0,1.0,22.23
Golden Retriever,Large,Female,11.0,Spayed,Active,0.0,11.0,1.0,1.0,26.31
Great Dane,Large,Female,12.0,Neutered,Very Active,2.0,13.0,3.0,2.0,20.41
Australian Shepherd,Medium,Male,9.0,Spayed,Very Active,2.0,11.0,2.0,1.0,23.13
Chihuahua,Small,Female,6.0,Neutered,Moderate,1.0,13.0,2.0,2.0,30.84
Golden Retriever,Large,Female,10.0,Spayed,Low,1.0,12.0,1.0,3.0,34.93
Great Dane,Large,Female,3.0,Spayed,,3.0,10.0,3.0,1.0,15.88
Australian Shepherd,Medium,Male,7.0,,Very Active,2.0,9.0,1.0,2.0,41.28
Boxer,Medium,Male,11.0,,,1.0,9.0,1.0,3.0,31.3
Beagle,Small,Male,9.0,,Low,0.0,11.0,0.0,4.0,24.95
Dachshund,Small,Female,,Neutered,Low,1.0,9.0,3.0,1.0,9.98
Beagle,Small,Female,2.0,Spayed,Active,2.0,12.0,,0.0,20.87
German Shepherd,Large,Male,6.0,,Very Active,1.0,12.0,1.0,2.0,17.69
Labrador Retriever,Large,Male,10.0,Spayed,Moderate,3.0,11.0,1.0,2.0,18.6
Dachshund,Small,,13.0,Neutered,Active,1.0,12.0,1.0,0.0,25.4
Dachshund,Small,Male,4.0,,Moderate,4.0,9.0,0.0,2.0,18.14
Great Dane,Large,Female,,Spayed,Active,1.0,10.0,2.0,1.0,24.04
Yorkshire Terrier,Small,Male,11.0,Spayed,Low,2.0,9.0,3.0,4.0,29.03
Poodle,Small,Female,12.0,Spayed,Moderate,0.0,12.0,0.0,1.0,18.6
Yorkshire Terrier,Small,Female,5.0,Spayed,Very Active,4.0,10.0,0.0,2.0,21.77
Boxer,Medium,Female,7.0,Spayed,Active,1.0,11.0,0.0,1.0,7.71
Poodle,Small,,11.0,Neutered,Very Active,3.0,11.0,1.0,1.0,20.87
German Shepherd,Large,Male,1.0,Neutered,Moderate,2.0,12.0,2.0,1.0,24.04
German Shepherd,Large,Male,4.0,,Very Active,3.0,13.0,0.0,2.0,16.78
German Shepherd,Large,Female,8.0,Spayed,Active,1.0,12.0,2.0,2.0,27.67
,Large,Male,3.0,,Low,3.0,12.0,2.0,1.0,27.22
Australian Shepherd,Medium,Female,12.0,Spayed,Low,4.0,13.0,2.0,1.0,26.31
Beagle,Small,Female,2.0,Neutered,Very Active,1.0,8.0,4.0,2.0,21.77
Rottweiler,Large,Male,7.0,Spayed,Very Active,4.0,12.0,1.0,1.0,23.59
Boxer,Medium,Female,9.0,Neutered,Low,4.0,8.0,1.0,4.0,22.23
Boxer,Medium,Female,8.0,,Very Active,3.0,12.0,1.0,,
Labrador Retriever,Large,Female,2.0,Neutered,Very Active,0.0,13.0,2.0,,25.4
Chihuahua,Small,Female,10.0,Spayed,,2.0,11.0,2.0,1.0,23.13
Australian Shepherd,,Female,9.0,Spayed,Very Active,5.0,12.0,3.0,3.0,16.78
Boxer,Medium,Female,7.0,Neutered,,2.0,11.0,,0.0,26.31
Great Dane,Large,Male,4.0,Spayed,Very Active,2.0,13.0,0.0,0.0,24.95
Australian Shepherd,Medium,Female,5.0,Neutered,Low,3.0,10.0,3.0,2.0,19.05
Australian Shepherd,Medium,Female,6.0,Neutered,,5.0,10.0,2.0,0.0,17.24
,Large,Male,,Spayed,,3.0,12.0,1.0,1.0,32.21
Dachshund,Small,Male,4.0,,Very Active,3.0,11.0,1.0,0.0,35.83
Rottweiler,Large,Male,1.0,Spayed,,2.0,11.0,1.0,1.0,15.88
Poodle,Small,Female,6.0,,,4.0,10.0,1.0,1.0,22.23
Rottweiler,Large,Female,3.0,Spayed,Low,,9.0,2.0,1.0,26.31
Great Dane,Large,Male,12.0,Spayed,Very Active,4.0,11.0,2.0,1.0,20.87
Beagle,Small,Male,2.0,,Low,,11.0,,2.0,17.69
Dachshund,Small,,5.0,Spayed,Active,1.0,10.0,2.0,2.0,29.03
Poodle,Small,Male,8.0,Spayed,Moderate,2.0,11.0,1.0,1.0,21.32
Beagle,Small,Male,1.0,,Low,2.0,13.0,3.0,1.0,36.29
Poodle,Small,Male,11.0,,Active,1.0,12.0,2.0,2.0,21.77
Yorkshire Terrier,Small,Female,13.0,,Moderate,3.0,,1.0,3.0,16.33
Boxer,Medium,Female,4.0,,,,10.0,1.0,1.0,18.6
Chihuahua,Small,Male,5.0,Neutered,Very Active,0.0,9.0,0.0,2.0,31.75
Yorkshire Terrier,Small,Female,2.0,Neutered,Low,5.0,10.0,2.0,1.0,15.42
Golden Retriever,Large,Female,9.0,Neutered,,3.0,12.0,0.0,1.0,20.87
,Large,Female,1.0,Spayed,Active,3.0,14.0,1.0,1.0,28.12
Yorkshire Terrier,Small,Male,10.0,Spayed,Active,2.0,11.0,2.0,0.0,20.41
Dachshund,Small,Female,2.0,Spayed,Very Active,3.0,11.0,1.0,0.0,21.77
Beagle,Small,Male,10.0,Neutered,,3.0,10.0,1.0,3.0,14.51
Great Dane,Large,Female,11.0,Spayed,Very Active,,11.0,2.0,2.0,28.58
Doberman,Large,Female,5.0,Spayed,Low,2.0,10.0,1.0,1.0,29.03
Boxer,Medium,Male,8.0,Neutered,Very Active,0.0,9.0,1.0,2.0,17.24
Beagle,Small,Male,2.0,,Very Active,3.0,8.0,3.0,3.0,27.67
Poodle,Small,Male,6.0,Spayed,Moderate,3.0,11.0,3.0,3.0,24.95
Rottweiler,Large,Female,7.0,Spayed,Moderate,5.0,11.0,1.0,1.0,
German Shepherd,Large,Female,12.0,Neutered,,0.0,11.0,2.0,1.0,28.12
Chihuahua,Small,Male,9.0,Neutered,,1.0,11.0,1.0,2.0,12.25
Doberman,Large,Female,9.0,Neutered,Active,2.0,13.0,2.0,1.0,24.95
Chihuahua,,Female,11.0,Neutered,,0.0,9.0,3.0,1.0,26.76
Boxer,Medium,Male,8.0,Spayed,Active,1.0,9.0,2.0,2.0,10.43
Australian Shepherd,Medium,Male,8.0,Neutered,Very Active,2.0,10.0,1.0,3.0,29.94
Labrador Retriever,Large,Male,9.0,Spayed,,1.0,13.0,1.0,1.0,17.69
Great Dane,Large,Male,3.0,Spayed,,5.0,11.0,3.0,1.0,13.61
,Small,Female,8.0,Spayed,Low,1.0,11.0,3.0,1.0,22.68
German Shepherd,Large,Male,8.0,,Low,,12.0,3.0,2.0,22.23
,Medium,Male,6.0,Neutered,Low,3.0,12.0,0.0,2.0,28.12
Bulldog,Medium,Female,1.0,Spayed,Very Active,3.0,14.0,3.0,0.0,26.31
Beagle,Small,Female,8.0,Neutered,Low,0.0,12.0,1.0,2.0,27.67
Doberman,Large,Male,3.0,,Low,3.0,12.0,2.0,2.0,17.24
Bulldog,Medium,Female,3.0,,Active,3.0,9.0,2.0,1.0,11.79
Dachshund,Small,Male,10.0,Spayed,Active,1.0,11.0,2.0,0.0,16.78
Bulldog,Medium,Female,9.0,Spayed,Moderate,4.0,,1.0,1.0,28.12
Yorkshire Terrier,Small,Female,2.0,Spayed,Moderate,1.0,13.0,2.0,3.0,23.13
Siberian Husky,Medium,Female,2.0,,Active,2.0,10.0,1.0,1.0,26.31
Doberman,Large,Female,12.0,Neutered,,,11.0,1.0,1.0,20.41
Yorkshire Terrier,Small,Female,9.0,Neutered,Very Active,3.0,,4.0,1.0,25.4
Rottweiler,Large,Male,12.0,Neutered,Very Active,2.0,12.0,3.0,2.0,23.13
Chihuahua,Small,Female,9.0,,Low,1.0,11.0,1.0,2.0,23.13
Doberman,Large,Male,11.0,Neutered,Moderate,4.0,10.0,1.0,0.0,18.6
Australian Shepherd,Medium,Female,13.0,Neutered,Active,1.0,11.0,4.0,2.0,22.23
Dachshund,Small,Female,13.0,,Active,2.0,12.0,0.0,1.0,32.66
Dachshund,Small,Female,4.0,,Low,5.0,13.0,1.0,2.0,14.51
Poodle,Small,,1.0,,Active,0.0,11.0,2.0,4.0,13.61
Chihuahua,Small,Male,2.0,Neutered,Moderate,5.0,11.0,1.0,1.0,15.88
Siberian Husky,Medium,Female,2.0,Neutered,Low,3.0,11.0,1.0,0.0,17.24
Siberian Husky,Medium,Male,3.0,Neutered,Low,1.0,8.0,1.0,0.0,20.87
Beagle,Small,Male,10.0,Spayed,Active,3.0,11.0,1.0,2.0,25.85
Siberian Husky,Medium,Male,2.0,Neutered,,4.0,9.0,3.0,2.0,19.05
Labrador Retriever,Large,Male,8.0,Neutered,Active,0.0,10.0,3.0,0.0,20.87
Chihuahua,Small,Female,1.0,Spayed,Moderate,2.0,12.0,3.0,2.0,26.31
Chihuahua,Small,Male,11.0,Neutered,Very Active,1.0,12.0,,1.0,15.42
Great Dane,Large,Female,11.0,Spayed,Active,5.0,10.0,1.0,2.0,22.68
Bulldog,Medium,Male,13.0,,Moderate,5.0,13.0,2.0,1.0,26.76
German Shepherd,Large,Male,5.0,Neutered,Moderate,2.0,13.0,1.0,1.0,28.58
Bulldog,Medium,Male,11.0,,Low,1.0,11.0,2.0,1.0,24.04
German Shepherd,Large,Male,9.0,Neutered,Moderate,2.0,11.0,1.0,2.0,16.78
Australian Shepherd,Medium,Male,8.0,Spayed,,1.0,10.0,2.0,1.0,29.03
Great Dane,Large,Female,7.0,Spayed,Very Active,4.0,11.0,0.0,2.0,23.13
Yorkshire Terrier,Small,Male,2.0,Neutered,Active,3.0,12.0,3.0,3.0,32.21
Siberian Husky,Medium,Male,9.0,Neutered,,2.0,10.0,1.0,2.0,4.54
,Large,Female,8.0,,Low,0.0,12.0,0.0,1.0,23.13
Dachshund,Small,Female,3.0,Neutered,Moderate,2.0,11.0,2.0,0.0,6.8
Labrador Retriever,Large,Male,5.0,,Active,2.0,10.0,1.0,2.0,
,Small,Female,10.0,Neutered,Moderate,3.0,12.0,3.0,3.0,34.47
Rottweiler,Large,Female,8.0,Spayed,Active,3.0,11.0,0.0,3.0,16.78
Chihuahua,Small,Male,12.0,Spayed,Moderate,2.0,11.0,2.0,1.0,29.94
Australian Shepherd,Medium,Female,1.0,Spayed,,4.0,10.0,2.0,2.0,14.97
Chihuahua,Small,Female,2.0,Neutered,Active,4.0,11.0,2.0,0.0,27.22
Boxer,Medium,Male,10.0,Spayed,Active,4.0,11.0,4.0,1.0,29.94
Australian Shepherd,Medium,Male,5.0,,,3.0,10.0,0.0,2.0,18.6
Bulldog,Medium,Female,12.0,Spayed,Very Active,3.0,12.0,1.0,4.0,20.87
Siberian Husky,Medium,Female,12.0,Spayed,Moderate,1.0,13.0,3.0,1.0,31.3
Boxer,Medium,Female,11.0,,Active,3.0,11.0,2.0,1.0,26.31
Labrador Retriever,Large,,,,Moderate,0.0,10.0,0.0,2.0,29.94
Beagle,Small,Female,9.0,Neutered,,4.0,8.0,1.0,1.0,17.24
Bulldog,Medium,Male,10.0,Spayed,Active,1.0,12.0,1.0,0.0,24.95
Siberian Husky,Medium,Female,8.0,Spayed,Active,1.0,10.0,1.0,2.0,26.76
Bulldog,Medium,Female,11.0,Neutered,Active,3.0,12.0,0.0,1.0,14.06
Beagle,Small,Female,4.0,Spayed,Active,1.0,10.0,0.0,0.0,20.87
German Shepherd,Large,Male,7.0,Spayed,Active,3.0,11.0,2.0,0.0,25.4
Australian Shepherd,Medium,Male,2.0,Spayed,Very Active,3.0,14.0,1.0,2.0,22.23
