Breed,Breed Size,Sex,Age,Spay/Neuter Status,Daily Activity Level,Daily Walk Distance (miles),Hours of Sleep,Play Time (hrs),Annual Vet Visits,Weight (kg)
Siberian Husky,Medium,Female,9.0,Neutered,Very Active,4.0,14.0,2.0,3.0,18.6
Great Dane,Large,Male,13.0,Neutered,Active,0.0,10.0,3.0,2.0,76.97
German Shepherd,Large,Male,8.0,Neutered,Low,3.0,10.0,2.0,0.0,29.03
Beagle,Small,Male,1.0,Neutered,Low,3.0,8.0,2.0,2.0,13.56
Bulldog,Medium,Male,11.0,Unknown,Low,5.0,10.0,1.0,1.0,24.04
Bulldog,Medium,Male,5.0,Unknown,Moderate,3.0,11.0,3.0,3.0,20.87
Golden Retriever,Large,Male,9.0,Neutered,Unknown,2.0,10.0,2.0,3.0,29.18
Australian Shepherd,Medium,Female,9.0,Unknown,Low,3.0,14.0,1.0,4.0,24.95
Rottweiler,Large,Female,9.0,Neutered,Active,2.0,10.0,1.0,2.0,43.72
Poodle,Small,Female,12.0,Neutered,Very Active,3.0,11.0,1.0,0.0,26.31
Bulldog,Unknown,Male,1.0,Unknown,Very Active,2.0,8.0,2.0,2.0,21.34
Dachshund,Small,Female,3.0,Neutered,Moderate,3.0,11.0,1.0,1.0,8.16
Golden Retriever,Large,Female,5.0,Unknown,Moderate,2.0,11.0,2.0,1.0,33.07
Beagle,Small,Female,12.0,Neutered,Low,2.0,13.0,2.0,3.0,15.18
Chihuahua,Small,Female,6.0,Spayed,Unknown,6.0,13.0,2.0,3.0,1.31
Yorkshire Terrier,Small,Male,1.0,Spayed,Very Active,3.0,9.0,1.0,2.0,3.79
Rottweiler,Large,Male,13.0,Neutered,Unknown,2.0,11.0,1.0,1.0,38.19
Dachshund,Small,Male,8.0,Spayed,Unknown,2.0,11.0,3.0,1.0,4.9
Dachshund,Small,Male,13.0,Spayed,Unknown,4.0,9.0,0.0,3.0,4.04
Doberman,Large,Male,3.0,Neutered,Active,4.0,12.0,1.0,1.0,35.18
Labrador Retriever,Large,Female,10.0,Neutered,Very Active,6.0,11.0,3.0,2.0,25.85
Siberian Husky,Medium,Female,9.0,Neutered,Moderate,4.0,10.0,0.0,4.0,20.11
Dachshund,Small,Female,2.0,Neutered,Unknown,5.0,12.0,1.0,1.0,8.29
Boxer,Medium,Unknown,2.0,Spayed,Low,1.0,11.0,0.0,3.0,28.12
Boxer,Medium,Male,5.0,Unknown,Active,1.0,10.0,2.0,2.0,26.18
Beagle,Small,Male,1.0,Neutered,Unknown,4.0,13.0,1.0,0.0,13.61
Rottweiler,Large,Female,5.0,Neutered,Unknown,1.0,11.0,1.0,1.0,55.99
Poodle,Small,Female,2.0,Unknown,Very Active,3.0,13.0,2.0,1.0,17.24
German Shepherd,Large,Female,6.0,Neutered,Active,2.0,8.0,0.0,2.0,23.59
Bulldog,Medium,Male,4.0,Neutered,Very Active,3.0,12.0,2.0,2.0,19.96
Labrador Retriever,Large,Male,8.0,Spayed,Active,3.0,14.0,2.0,2.0,35.65
Australian Shepherd,Medium,Male,5.0,Unknown,Active,1.0,12.0,3.0,2.0,30.39
Bulldog,Unknown,Male,5.0,Neutered,Active,1.0,14.0,2.0,2.0,22.82
Australian Shepherd,Medium,Female,11.0,Spayed,Moderate,3.0,11.0,2.0,2.0,18.14
Poodle,Small,Unknown,2.0,Unknown,Low,2.0,12.0,1.0,3.0,30.84
Golden Retriever,Large,Male,3.0,Spayed,Very Active,2.0,12.0,2.0,1.0,27.67
Yorkshire Terrier,Unknown,Female,2.0,Spayed,Very Active,2.0,12.0,2.0,2.0,2.74
Chihuahua,Small,Male,6.0,Unknown,Very Active,4.0,14.0,1.0,1.0,3.93
Siberian Husky,Medium,Unknown,9.0,Neutered,Active,2.0,12.0,2.0,1.0,23.48
Rottweiler,Large,Unknown,12.0,Neutered,Moderate,2.0,13.0,0.0,1.0,54.41
Poodle,Small,Male,7.0,Unknown,Very Active,2.0,11.0,2.0,3.0,28.58
Beagle,Small,Male,5.0,Neutered,Low,2.0,13.0,0.0,3.0,13.91
Golden Retriever,Large,Female,6.0,Neutered,Moderate,2.0,11.0,1.0,2.0,29.94
Australian Shepherd,Medium,Female,4.0,Spayed,Moderate,2.0,14.0,1.0,1.0,24.95
Labrador Retriever,Large,Female,11.0,Spayed,Unknown,2.0,13.0,2.0,2.0,30.68
Siberian Husky,Medium,Female,4.0,Neutered,Unknown,1.0,8.0,1.0,3.0,25.72
Australian Shepherd,Medium,Female,13.0,Spayed,Moderate,2.0,10.0,3.0,0.0,25.85
Boxer,Medium,Male,10.0,Neutered,Active,3.0,12.0,1.0,1.0,31.3
Siberian Husky,Medium,Male,7.0,Unknown,Moderate,2.0,14.0,0.0,1.0,25.75
Boxer,Medium,Female,13.0,Spayed,Active,4.0,9.0,1.0,1.0,26.76
Poodle,Small,Female,8.0,Neutered,Active,4.0,13.0,2.0,2.0,19.96
Rottweiler,Large,Male,6.0,Unknown,Active,1.0,12.0,1.0,0.0,50.16
Poodle,Small,Male,2.0,Spayed,Active,5.0,9.0,0.0,4.0,12.25
Beagle,Small,Male,12.0,Spayed,Unknown,3.0,11.0,2.0,3.0,10.11
Great Dane,Large,Female,4.0,Unknown,Unknown,4.0,11.0,1.0,1.0,55.11
Dachshund,Small,Male,1.0,Spayed,Unknown,4.0,11.0,2.0,2.0,4.59
Poodle,Small,Female,6.0,Unknown,Unknown,4.0,12.0,1.0,3.0,19.96
Poodle,Small,Male,9.0,Spayed,Active,1.0,10.0,1.0,3.0,26.31
Yorkshire Terrier,Small,Male,9.0,Neutered,Unknown,4.0,11.0,2.0,1.0,2.22
Australian Shepherd,Medium,Male,12.0,Spayed,Unknown,2.0,12.0,2.0,1.0,24.95
Rottweiler,Large,Female,7.0,Unknown,Very Active,1.0,13.0,3.0,2.0,35.24
Chihuahua,Small,Male,10.0,Neutered,Active,2.0,10.0,2.0,0.0,3.4
Siberian Husky,Medium,Male,6.0,Spayed,Very Active,3.0,11.0,3.0,0.0,23.09
Labrador Retriever,Unknown,Female,13.0,Unknown,Active,0.0,8.0,2.0,3.0,32.16
Golden Retriever,Large,Female,2.0,Neutered,Active,1.0,12.0,0.0,3.0,33.51
Golden Retriever,Large,Female,8.0,Neutered,Very Active,1.0,12.0,1.0,0.0,30.36
Golden Retriever,Large,Female,10.0,Spayed,Active,4.0,10.0,3.0,1.0,27.22
Dachshund,Small,Male,10.0,Neutered,Active,3.0,12.0,2.0,1.0,5.39
Rottweiler,Large,Male,10.0,Spayed,Moderate,5.0,10.0,4.0,2.0,43.76
German Shepherd,Large,Male,10.0,Spayed,Unknown,0.0,10.0,1.0,1.0,35.56
Great Dane,Large,Female,5.0,Unknown,Very Active,2.0,12.0,1.0,3.0,49.18
Australian Shepherd,Medium,Male,10.0,Unknown,Very Active,3.0,10.0,3.0,1.0,23.13
Golden Retriever,Large,Female,2.0,Spayed,Low,3.0,12.0,0.0,3.0,26.61
Rottweiler,Large,Female,3.0,Spayed,Low,3.0,10.0,0.0,1.0,50.26
Chihuahua,Small,Female,9.0,Unknown,Unknown,2.0,12.0,1.0,4.0,3.99
Yorkshire Terrier,Small,Male,2.0,Spayed,Low,2.0,10.0,0.0,1.0,3.82
Golden Retriever,Large,Male,9.0,Spayed,Unknown,3.0,12.0,3.0,2.0,29.94
Unknown,Medium,Male,6.0,Unknown,Low,4.0,11.0,2.0,3.0,21.77
Chihuahua,Small,Male,9.0,Unknown,Active,2.0,13.0,1.0,1.0,1.17
Poodle,Small,Male,3.0,Unknown,Active,3.0,14.0,0.0,1.0,15.88
Beagle,Small,Male,2.0,Neutered,Moderate,4.0,11.0,1.0,0.0,9.98
Dachshund,Small,Male,10.0,Neutered,Very Active,4.0,11.0,2.0,0.0,8.41
Great Dane,Large,Male,11.0,Unknown,Unknown,3.0,13.0,2.0,1.0,79.39
Golden Retriever,Large,Female,10.0,Neutered,Active,2.0,11.0,2.0,4.0,29.54
Beagle,Small,Male,2.0,Neutered,Unknown,1.0,11.0,1.0,1.0,13.75
Dachshund,Small,Female,10.0,Spayed,Active,2.0,12.0,2.0,4.0,8.22
Golden Retriever,Large,Male,11.0,Neutered,Unknown,1.0,11.0,2.0,0.0,33.05
Golden Retriever,Large,Female,6.0,Unknown,Very Active,4.0,11.0,0.0,1.0,33.84
Bulldog,Medium,Female,11.0,Neutered,Active,2.0,10.0,2.0,0.0,20.73
Yorkshire Terrier,Small,Male,2.0,Spayed,Active,1.0,12.0,3.0,2.0,3.26
Siberian Husky,Medium,Female,9.0,Unknown,Active,1.0,12.0,2.0,1.0,19.5
Unknown,Large,Female,4.0,Spayed,Low,3.0,13.0,2.0,3.0,17.24
Australian Shepherd,Medium,Female,13.0,Unknown,Active,2.0,10.0,1.0,1.0,21.26
Doberman,Large,Male,8.0,Spayed,Very Active,2.0,12.0,2.0,3.0,42.16
Golden Retriever,Large,Female,9.0,Spayed,Low,2.0,11.0,2.0,2.0,33.04
Labrador Retriever,Large,Male,13.0,Neutered,Active,3.0,13.0,4.0,3.0,34.47
Yorkshire Terrier,Small,Male,3.0,Neutered,Moderate,6.0,14.0,1.0,1.0,4.53
Yorkshire Terrier,Small,Female,7.0,Neutered,Moderate,2.0,11.0,2.0,2.0,4.04
Boxer,Medium,Female,6.0,Neutered,Active,5.0,9.0,0.0,1.0,29.94
Chihuahua,Small,Female,3.0,Spayed,Active,1.0,11.0,2.0,2.0,2.95
Doberman,Large,Female,9.0,Spayed,Active,5.0,12.0,1.0,1.0,28.12
Doberman,Large,Male,13.0,Unknown,Very Active,4.0,12.0,3.0,2.0,28.26
Australian Shepherd,Medium,Male,2.0,Neutered,Moderate,1.0,12.0,3.0,1.0,23.13
German Shepherd,Large,Male,1.0,Unknown,Active,4.0,10.0,2.0,1.0,27.34
Chihuahua,Small,Female,3.0,Neutered,Low,2.0,12.0,0.0,1.0,2.67
Beagle,Small,Male,3.0,Spayed,Low,2.0,12.0,1.0,1.0,15.64
Great Dane,Large,Female,9.0,Neutered,Active,1.0,11.0,1.0,0.0,67.25
Siberian Husky,Medium,Female,3.0,Neutered,Active,5.0,10.0,1.0,1.0,23.13
Beagle,Small,Female,13.0,Spayed,Low,4.0,14.0,2.0,3.0,15.42
Australian Shepherd,Medium,Unknown,5.0,Spayed,Very Active,2.0,11.0,2.0,3.0,21.32
Bulldog,Medium,Male,10.0,Neutered,Moderate,4.0,12.0,2.0,3.0,20.15
Chihuahua,Small,Male,7.0,Spayed,Very Active,4.0,12.0,2.0,4.0,3.46
Golden Retriever,Large,Female,6.0,Spayed,Unknown,1.0,10.0,2.0,1.0,30.27
Dachshund,Small,Male,8.0,Neutered,Active,3.0,11.0,1.0,0.0,7.9
Boxer,Medium,Male,7.0,Spayed,Unknown,4.0,10.0,2.0,2.0,34.2
Unknown,Small,Female,12.0,Spayed,Very Active,5.0,13.0,2.0,1.0,15.42
Golden Retriever,Large,Female,2.0,Spayed,Low,4.0,11.0,2.0,1.0,31.22
Dachshund,Small,Female,1.0,Unknown,Active,2.0,13.0,1.0,0.0,4.8
Siberian Husky,Medium,Male,4.0,Neutered,Unknown,3.0,12.0,3.0,3.0,20.41
Poodle,Small,Female,6.0,Spayed,Moderate,2.0,11.0,1.0,1.0,23.13
Chihuahua,Small,Unknown,2.0,Spayed,Unknown,0.0,12.0,3.0,2.0,3.68
Poodle,Small,Male,11.0,Unknown,Very Active,2.0,9.0,2.0,3.0,21.77
Chihuahua,Small,Male,10.0,Neutered,Active,1.0,12.0,1.0,2.0,1.57
Boxer,Medium,Female,3.0,Spayed,Active,5.0,13.0,3.0,0.0,32.21
Yorkshire Terrier,Small,Female,4.0,Spayed,Active,4.0,14.0,3.0,0.0,4.82
Australian Shepherd,Medium,Male,6.0,Neutered,Unknown,2.0,11.0,3.0,1.0,20.52
Dachshund,Small,Female,13.0,Unknown,Moderate,2.0,11.0,1.0,1.0,8.36
Golden Retriever,Large,Male,7.0,Unknown,Low,3.0,13.0,1.0,2.0,25.44
Rottweiler,Large,Female,7.0,Unknown,Active,2.0,10.0,0.0,2.0,36.71
Yorkshire Terrier,Unknown,Female,1.0,Unknown,Very Active,2.0,11.0,1.0,3.0,3.63
Unknown,Medium,Female,3.0,Unknown,Low,3.0,8.0,3.0,1.0,28.12
Beagle,Small,Male,6.0,Unknown,Unknown,2.0,13.0,2.0,2.0,15.38
Great Dane,Large,Male,1.0,Spayed,Active,3.0,10.0,1.0,2.0,67.87
Yorkshire Terrier,Small,Female,2.0,Spayed,Moderate,0.0,14.0,2.0,2.0,4.44
Yorkshire Terrier,Small,Male,4.0,Neutered,Unknown,3.0,12.0,1.0,1.0,4.89
Dachshund,Small,Male,7.0,Spayed,Active,2.0,9.0,0.0,1.0,5.09
Bulldog,Medium,Male,5.0,Unknown,Very Active,4.0,9.0,2.0,0.0,23.98
Golden Retriever,Large,Female,6.0,Neutered,Very Active,3.0,9.0,3.0,0.0,26.76
Bulldog,Medium,Female,7.0,Unknown,Active,2.0,12.0,2.0,1.0,24.97
Siberian Husky,Medium,Male,4.0,Neutered,Unknown,5.0,10.0,1.0,1.0,18.02
Labrador Retriever,Large,Female,1.0,Spayed,Active,4.0,11.0,1.0,2.0,30.24
Beagle,Small,Male,8.0,Spayed,Unknown,3.0,13.0,1.0,1.0,15.93
Poodle,Small,Male,2.0,Unknown,Very Active,2.0,12.0,1.0,1.0,21.32
Great Dane,Large,Male,3.0,Spayed,Moderate,4.0,10.0,3.0,2.0,64.94
Doberman,Large,Female,8.0,Spayed,Low,3.0,11.0,4.0,2.0,36.54
Poodle,Small,Female,8.0,Unknown,Moderate,0.0,12.0,2.0,0.0,17.24
Rottweiler,Large,Female,13.0,Neutered,Active,2.0,12.0,1.0,2.0,54.18
Poodle,Small,Male,2.0,Unknown,Very Active,1.0,13.0,1.0,2.0,18.6
Dachshund,Small,Female,3.0,Neutered,Active,2.0,11.0,1.0,1.0,8.67
Australian Shepherd,Medium,Female,2.0,Neutered,Active,2.0,11.0,3.0,2.0,22.68
Chihuahua,Small,Female,13.0,Neutered,Moderate,2.0,12.0,2.0,3.0,1.25
German Shepherd,Large,Male,10.0,Neutered,Moderate,1.0,12.0,1.0,1.0,25.85
Australian Shepherd,Medium,Male,5.0,Neutered,Low,0.0,9.0,0.0,3.0,22.23
Great Dane,Large,Female,8.0,Neutered,Active,1.0,9.0,1.0,3.0,81.03
Rottweiler,Large,Male,4.0,Spayed,Low,1.0,11.0,1.0,1.0,35.4
Australian Shepherd,Medium,Female,4.0,Spayed,Low,5.0,12.0,1.0,1.0,19.5
German Shepherd,Large,Unknown,12.0,Spayed,Very Active,3.0,11.0,3.0,2.0,24.95
Beagle,Small,Unknown,8.0,Neutered,Unknown,3.0,12.0,1.0,0.0,14.78
Chihuahua,Small,Male,8.0,Spayed,Low,4.0,10.0,1.0,1.0,2.49
Beagle,Small,Female,4.0,Neutered,Very Active,2.0,10.0,0.0,1.0,11.4
Labrador Retriever,Large,Female,11.0,Spayed,Active,7.0,8.0,4.0,3.0,32.55
Poodle,Small,Male,7.0,Spayed,Very Active,3.0,14.0,0.0,1.0,28.12
Boxer,Medium,Female,7.0,Spayed,Unknown,2.0,10.0,2.0,2.0,31.73
Yorkshire Terrier,Small,Female,9.0,Spayed,Active,4.0,11.0,1.0,1.0,4.19
Rottweiler,Large,Male,9.0,Unknown,Active,4.0,11.0,0.0,1.0,51.38
Doberman,Large,Female,6.0,Neutered,Active,3.0,12.0,2.0,2.0,38.18
Siberian Husky,Medium,Female,8.0,Spayed,Unknown,1.0,12.0,0.0,1.0,23.9
Siberian Husky,Medium,Female,9.0,Spayed,Active,4.0,9.0,1.0,1.0,26.55
Bulldog,Medium,Female,6.0,Unknown,Very Active,4.0,13.0,1.0,3.0,24.04
Doberman,Large,Male,10.0,Unknown,Low,1.0,13.0,3.0,1.0,32.89
Poodle,Small,Female,2.0,Spayed,Active,2.0,12.0,2.0,0.0,9.98
Labrador Retriever,Large,Male,8.0,Spayed,Unknown,2.0,12.0,3.0,2.0,27.13
Yorkshire Terrier,Small,Male,5.0,Unknown,Active,2.0,12.0,0.0,2.0,4.93
Labrador Retriever,Large,Female,8.0,Spayed,Low,1.0,9.0,3.0,2.0,32.19
Rottweiler,Large,Female,6.0,Spayed,Unknown,2.0,11.0,1.0,0.0,53.41
Bulldog,Medium,Male,7.0,Neutered,Moderate,2.0,11.0,1.0,1.0,18.74
Labrador Retriever,Large,Male,6.0,Spayed,Very Active,3.0,10.0,2.0,3.0,25.49
Yorkshire Terrier,Small,Female,2.0,Neutered,Active,1.0,9.0,0.0,4.0,3.53
Rottweiler,Large,Female,13.0,Neutered,Very Active,3.0,9.0,4.0,1.0,56.01
Australian Shepherd,Medium,Male,6.0,Spayed,Unknown,1.0,10.0,2.0,1.0,23.28
Rottweiler,Large,Female,7.0,Spayed,Low,3.0,10.0,1.0,4.0,41.26
Golden Retriever,Large,Female,4.0,Spayed,Moderate,4.0,11.0,2.0,2.0,25.85
Rottweiler,Large,Male,8.0,Neutered,Active,5.0,12.0,2.0,1.0,44.85
Great Dane,Large,Male,6.0,Spayed,Very Active,2.0,10.0,1.0,2.0,70.73
Siberian Husky,Medium,Male,10.0,Spayed,Moderate,1.0,12.0,1.0,3.0,18.14
Labrador Retriever,Large,Female,4.0,Neutered,Moderate,4.0,11.0,3.0,2.0,34.02
Unknown,Medium,Male,3.0,Spayed,Unknown,4.0,12.0,3.0,0.0,15.42
Doberman,Large,Female,6.0,Spayed,Low,4.0,10.0,1.0,1.0,35.01
Beagle,Small,Male,10.0,Unknown,Very Active,4.0,11.0,2.0,0.0,9.66
Siberian Husky,Medium,Male,11.0,Neutered,Very Active,1.0,10.0,2.0,2.0,16.33
Bulldog,Medium,Male,2.0,Neutered,Very Active,5.0,9.0,2.0,1.0,23.13
Boxer,Medium,Male,6.0,Spayed,Moderate,3.0,12.0,0.0,1.0,32.19
Yorkshire Terrier,Small,Male,7.0,Unknown,Very Active,1.0,12.0,0.0,1.0,4.67
Rottweiler,Large,Male,8.0,Spayed,Very Active,0.0,13.0,2.0,1.0,36.57
Rottweiler,Large,Male,2.0,Spayed,Moderate,3.0,10.0,1.0,1.0,58.54
Labrador Retriever,Large,Male,10.0,Neutered,Moderate,0.0,12.0,1.0,3.0,34.89
Chihuahua,Small,Female,5.0,Spayed,Very Active,4.0,9.0,2.0,2.0,1.7
Siberian Husky,Medium,Female,11.0,Unknown,Very Active,2.0,9.0,2.0,1.0,23.7
Unknown,Large,Female,12.0,Spayed,Very Active,5.0,9.0,3.0,1.0,22.23
Rottweiler,Large,Male,3.0,Unknown,Unknown,3.0,14.0,0.0,2.0,43.14
Yorkshire Terrier,Small,Female,7.0,Unknown,Very Active,1.0,13.0,2.0,3.0,3.9
Boxer,Medium,Male,7.0,Spayed,Very Active,3.0,8.0,2.0,1.0,30.25
Australian Shepherd,Medium,Female,3.0,Unknown,Active,1.0,13.0,2.0,1.0,30.84
Siberian Husky,Medium,Female,9.0,Unknown,Very Active,0.0,13.0,2.0,1.0,21.77
Great Dane,Large,Male,11.0,Unknown,Very Active,2.0,13.0,1.0,0.0,80.09
Australian Shepherd,Medium,Male,2.0,Neutered,Moderate,5.0,10.0,1.0,0.0,28.12
Beagle,Small,Female,4.0,Unknown,Active,2.0,12.0,2.0,3.0,14.06
German Shepherd,Large,Female,6.0,Neutered,Moderate,4.0,9.0,2.0,2.0,33.99
Dachshund,Small,Male,2.0,Neutered,Active,2.0,13.0,2.0,0.0,4.11
Bulldog,Medium,Female,13.0,Unknown,Very Active,5.0,9.0,2.0,2.0,19.94
Doberman,Large,Female,4.0,Spayed,Low,3.0,10.0,1.0,1.0,28.84
Yorkshire Terrier,Small,Female,7.0,Spayed,Very Active,2.0,11.0,0.0,2.0,4.3
Boxer,Medium,Male,5.0,Spayed,Unknown,3.0,10.0,2.0,0.0,35.83
Rottweiler,Large,Male,8.0,Unknown,Low,3.0,11.0,2.0,4.0,46.81
Yorkshire Terrier,Small,Male,2.0,Spayed,Unknown,3.0,11.0,3.0,2.0,2.21
German Shepherd,Large,Male,8.0,Neutered,Unknown,2.0,14.0,3.0,3.0,37.44
Chihuahua,Small,Male,6.0,Neutered,Unknown,3.0,11.0,2.0,1.0,1.83
Great Dane,Large,Female,2.0,Unknown,Very Active,3.0,12.0,2.0,1.0,45.42
Boxer,Medium,Male,7.0,Unknown,Unknown,3.0,12.0,1.0,1.0,34.05
Siberian Husky,Medium,Female,12.0,Spayed,Active,3.0,10.0,3.0,1.0,23.59
Australian Shepherd,Medium,Male,12.0,Neutered,Unknown,4.0,13.0,0.0,0.0,29.48
Great Dane,Large,Female,6.0,Unknown,Unknown,2.0,10.0,2.0,2.0,62.47
Bulldog,Medium,Female,3.0,Unknown,Very Active,3.0,13.0,2.0,2.0,19.01
Great Dane,Large,Female,3.0,Unknown,Moderate,2.0,13.0,1.0,3.0,63.55
Beagle,Small,Male,2.0,Unknown,Moderate,2.0,11.0,2.0,3.0,9.62
Rottweiler,Large,Female,8.0,Spayed,Active,0.0,9.0,2.0,1.0,56.43
Australian Shepherd,Medium,Male,6.0,Unknown,Active,3.0,10.0,2.0,1.0,24.04
Chihuahua,Small,Female,12.0,Neutered,Active,4.0,11.0,1.0,1.0,3.33
Golden Retriever,Large,Female,11.0,Spayed,Active,3.0,10.0,1.0,3.0,26.95
Dachshund,Small,Male,6.0,Spayed,Very Active,2.0,11.0,4.0,2.0,8.66
Rottweiler,Large,Female,6.0,Spayed,Active,2.0,13.0,3.0,2.0,48.49
Yorkshire Terrier,Small,Female,6.0,Spayed,Active,1.0,11.0,3.0,4.0,4.04
Golden Retriever,Large,Male,11.0,Unknown,Very Active,3.0,10.0,1.0,1.0,25.47
Boxer,Medium,Male,7.0,Spayed,Unknown,2.0,11.0,2.0,2.0,26.76
Doberman,Large,Male,11.0,Unknown,Unknown,2.0,10.0,1.0,1.0,27.56
Dachshund,Small,Male,10.0,Spayed,Very Active,1.0,10.0,3.0,2.0,7.27
Rottweiler,Unknown,Male,4.0,Neutered,Moderate,3.0,9.0,1.0,3.0,40.81
Beagle,Small,Male,2.0,Neutered,Active,3.0,12.0,2.0,0.0,12.97
Yorkshire Terrier,Small,Male,1.0,Neutered,Very Active,4.0,11.0,1.0,0.0,3.84
Chihuahua,Small,Female,1.0,Spayed,Active,4.0,12.0,0.0,3.0,3.82
Labrador Retriever,Large,Female,2.0,Spayed,Moderate,2.0,11.0,0.0,1.0,33.6
Doberman,Large,Female,1.0,Spayed,Moderate,3.0,13.0,2.0,0.0,40.43
Doberman,Large,Male,3.0,Unknown,Very Active,3.0,11.0,3.0,1.0,37.43
Golden Retriever,Large,Male,11.0,Unknown,Unknown,2.0,11.0,1.0,1.0,32.88
Yorkshire Terrier,Small,Male,8.0,Unknown,Low,2.0,12.0,0.0,3.0,4.25
Unknown,Small,Male,4.0,Spayed,Low,3.0,11.0,1.0,1.0,16.78
Chihuahua,Small,Male,6.0,Spayed,Moderate,3.0,11.0,3.0,1.0,3.25
German Shepherd,Large,Female,10.0,Neutered,Unknown,1.0,11.0,3.0,2.0,34.22
Doberman,Large,Female,12.0,Spayed,Very Active,2.0,13.0,2.0,2.0,40.89
Dachshund,Small,Male,7.0,Spayed,Moderate,3.0,11.0,2.0,0.0,6.74
Bulldog,Medium,Male,3.0,Spayed,Moderate,1.0,11.0,1.0,3.0,20.14
Beagle,Small,Male,4.0,Neutered,Low,3.0,14.0,1.0,1.0,15.93
Golden Retriever,Large,Female,6.0,Neutered,Active,1.0,12.0,3.0,3.0,33.35
Poodle,Small,Male,6.0,Spayed,Low,2.0,14.0,1.0,4.0,6.41
Bulldog,Medium,Female,6.0,Unknown,Moderate,5.0,11.0,2.0,3.0,18.6
German Shepherd,Large,Male,6.0,Spayed,Unknown,5.0,14.0,1.0,1.0,23.13
Dachshund,Small,Male,11.0,Neutered,Active,3.0,12.0,4.0,3.0,7.31
Rottweiler,Large,Female,12.0,Neutered,Very Active,2.0,12.0,1.0,1.0,45.43
German Shepherd,Unknown,Male,3.0,Spayed,Unknown,3.0,11.0,2.0,2.0,29.48
Doberman,Large,Male,1.0,Neutered,Moderate,2.0,12.0,2.0,3.0,29.03
Siberian Husky,Medium,Male,6.0,Spayed,Low,0.0,10.0,3.0,1.0,23.13
Rottweiler,Large,Male,2.0,Spayed,Very Active,1.0,10.0,0.0,0.0,38.83
Dachshund,Small,Female,10.0,Neutered,Moderate,4.0,11.0,1.0,1.0,8.51
Dachshund,Small,Female,6.0,Neutered,Very Active,3.0,12.0,1.0,2.0,8.65
Doberman,Large,Female,12.0,Neutered,Unknown,3.0,12.0,2.0,2.0,42.44
Rottweiler,Large,Male,6.0,Spayed,Unknown,2.0,10.0,3.0,3.0,38.5
Golden Retriever,Large,Unknown,8.0,Neutered,Very Active,2.0,11.0,1.0,3.0,29.76
German Shepherd,Large,Male,9.0,Spayed,Unknown,5.0,14.0,3.0,2.0,35.99
Boxer,Medium,Female,12.0,Spayed,Low,3.0,11.0,2.0,4.0,32.21
Yorkshire Terrier,Small,Male,2.0,Neutered,Active,4.0,11.0,1.0,3.0,2.99
Boxer,Medium,Male,6.0,Neutered,Moderate,3.0,12.0,2.0,1.0,26.97
Great Dane,Large,Male,4.0,Spayed,Moderate,3.0,11.0,2.0,1.0,76.35
Siberian Husky,Medium,Female,13.0,Unknown,Moderate,4.0,11.0,2.0,1.0,21.91
Dachshund,Small,Female,4.0,Neutered,Moderate,0.0,11.0,1.0,0.0,8.79
Dachshund,Small,Male,8.0,Spayed,Low,3.0,12.0,2.0,0.0,6.25
Chihuahua,Small,Male,12.0,Neutered,Active,1.0,12.0,0.0,4.0,2.53
Golden Retriever,Large,Female,5.0,Spayed,Unknown,3.0,11.0,4.0,0.0,25.4
Siberian Husky,Medium,Male,6.0,Unknown,Low,3.0,11.0,1.0,1.0,24.59
Beagle,Small,Female,6.0,Spayed,Active,5.0,10.0,1.0,1.0,9.41
Australian Shepherd,Medium,Female,6.0,Neutered,Low,2.0,10.0,1.0,0.0,30.01
Doberman,Large,Female,7.0,Spayed,Active,3.0,9.0,2.0,0.0,39.93
Golden Retriever,Large,Male,4.0,Spayed,Very Active,3.0,9.0,2.0,0.0,32.07
Chihuahua,Small,Male,5.0,Unknown,Active,3.0,12.0,1.0,1.0,2.13
Great Dane,Large,Male,8.0,Neutered,Low,2.0,10.0,1.0,2.0,65.85
Unknown,Medium,Female,13.0,Spayed,Active,6.0,13.0,3.0,3.0,14.51
Poodle,Small,Female,12.0,Spayed,Moderate,2.0,10.0,0.0,3.0,22.23
Rottweiler,Large,Male,11.0,Neutered,Very Active,3.0,9.0,0.0,1.0,57.29
Siberian Husky,Medium,Female,1.0,Neutered,Unknown,0.0,11.0,2.0,3.0,16.17
Siberian Husky,Medium,Male,5.0,Spayed,Low,1.0,11.0,2.0,1.0,20.87
Australian Shepherd,Medium,Male,5.0,Spayed,Moderate,2.0,11.0,0.0,1.0,19.08
Labrador Retriever,Large,Female,13.0,Spayed,Active,0.0,11.0,2.0,0.0,30.39
Siberian Husky,Medium,Male,5.0,Neutered,Low,3.0,10.0,2.0,0.0,18.6
Australian Shepherd,Medium,Male,2.0,Unknown,Active,3.0,11.0,1.0,0.0,22.68
Doberman,Large,Male,5.0,Spayed,Unknown,4.0,11.0,0.0,1.0,29.74
German Shepherd,Large,Female,9.0,Spayed,Unknown,1.0,9.0,0.0,1.0,22.5
Golden Retriever,Large,Male,4.0,Spayed,Moderate,4.0,12.0,1.0,1.0,28.4
Chihuahua,Small,Female,7.0,Unknown,Low,2.0,10.0,2.0,0.0,1.75
Labrador Retriever,Large,Female,5.0,Unknown,Very Active,0.0,12.0,1.0,1.0,29.36
