Breed,Breed Size,Sex,Age,Spay/Neuter Status,Daily Activity Level,Daily Walk Distance (miles),Hours of Sleep,Play Time (hrs),Annual Vet Visits,Weight (kg)
Poodle,Small,Female,11.0,Unknown,Active,2.0,13.0,2.0,2.0,30.39
Siberian Husky,Medium,Male,6.0,Spayed,Low,4.0,9.0,0.0,3.0,21.77
Doberman,Large,Female,6.0,Neutered,Very Active,5.0,11.0,2.0,3.0,23.13
Labrador Retriever,Large,Male,6.0,Neutered,Low,0.0,13.0,0.0,4.0,23.59
Labrador Retriever,Large,Female,4.0,Unknown,Low,1.0,11.0,1.0,2.0,19.96
Beagle,Small,Male,5.0,Unknown,Low,3.0,12.0,2.0,1.0,18.6
Australian Shepherd,Medium,Female,13.0,Spayed,Moderate,1.0,9.0,2.0,2.0,30.39
Beagle,Small,Male,6.0,Unknown,Very Active,3.0,10.0,3.0,4.0,14.51
Beagle,Small,Male,8.0,Unknown,Low,2.0,10.0,2.0,2.0,29.94
Dachshund,Small,Female,8.0,Neutered,Low,3.0,13.0,1.0,1.0,33.57
Siberian Husky,Medium,Female,1.0,Spayed,Unknown,1.0,11.0,2.0,3.0,28.12
Yorkshire Terrier,Small,Male,12.0,Neutered,Low,3.0,10.0,1.0,2.0,27.67
Great Dane,Large,Female,2.0,Unknown,Moderate,2.0,13.0,2.0,2.0,14.06
Poodle,Small,Male,6.0,Spayed,Very Active,4.0,11.0,0.0,0.0,20.41
Chihuahua,Small,Female,4.0,Neutered,Very Active,5.0,8.0,2.0,3.0,19.05
German Shepherd,Large,Male,11.0,Spayed,Unknown,1.0,12.0,3.0,3.0,14.51
Boxer,Medium,Male,3.0,Neutered,Low,4.0,12.0,3.0,0.0,30.39
Boxer,Medium,Male,13.0,Neutered,Very Active,2.0,10.0,3.0,3.0,14.51
Golden Retriever,Large,Male,11.0,Neutered,Unknown,2.0,11.0,2.0,1.0,21.77
Chihuahua,Small,Male,5.0,Unknown,Active,2.0,12.0,2.0,0.0,31.75
Bulldog,Medium,Male,12.0,Neutered,Unknown,2.0,10.0,0.0,0.0,26.76
Australian Shepherd,Medium,Male,4.0,Unknown,Unknown,2.0,11.0,2.0,1.0,23.59
Labrador Retriever,Large,Male,7.0,Spayed,Active,3.0,9.0,1.0,2.0,27.67
Dachshund,Small,Male,13.0,Neutered,Moderate,3.0,11.0,1.0,1.0,20.87
German Shepherd,Large,Female,6.0,Unknown,Active,3.0,9.0,4.0,2.0,27.22
Great Dane,Large,Female,3.0,Neutered,Moderate,2.0,12.0,2.0,2.0,22.23
Great Dane,Large,Unknown,2.0,Unknown,Low,1.0,10.0,3.0,3.0,18.14
Unknown,Medium,Male,9.0,Neutered,Moderate,3.0,11.0,1.0,1.0,27.67
Great Dane,Large,Female,8.0,Spayed,Low,1.0,13.0,2.0,3.0,28.12
Boxer,Medium,Female,2.0,Neutered,Active,3.0,11.0,3.0,2.0,41.28
German Shepherd,Large,Female,7.0,Unknown,Moderate,4.0,11.0,1.0,0.0,24.04
Beagle,Small,Female,7.0,Neutered,Unknown,3.0,11.0,1.0,2.0,19.05
Bulldog,Medium,Male,5.0,Unknown,Low,3.0,13.0,1.0,1.0,19.5
Boxer,Medium,Female,5.0,Unknown,Moderate,4.0,11.0,2.0,3.0,24.49
Doberman,Large,Female,11.0,Neutered,Unknown,3.0,12.0,1.0,2.0,19.5
Chihuahua,Small,Female,5.0,Neutered,Unknown,4.0,8.0,2.0,2.0,17.69
Beagle,Small,Female,7.0,Unknown,Unknown,3.0,10.0,1.0,1.0,23.59
Rottweiler,Large,Male,12.0,Spayed,Moderate,1.0,12.0,1.0,1.0,16.33
Siberian Husky,Medium,Unknown,8.0,Spayed,Very Active,1.0,11.0,2.0,2.0,34.02
Australian Shepherd,Medium,Female,2.0,Spayed,Unknown,3.0,11.0,1.0,1.0,25.85
Chihuahua,Small,Male,9.0,Neutered,Active,3.0,12.0,2.0,2.0,20.87
Chihuahua,Small,Male,8.0,Spayed,Very Active,4.0,11.0,3.0,2.0,21.77
Unknown,Unknown,Female,11.0,Spayed,Moderate,4.0,12.0,3.0,4.0,19.96
Bulldog,Medium,Female,12.0,Neutered,Unknown,2.0,11.0,1.0,1.0,14.97
Beagle,Small,Female,8.0,Neutered,Low,2.0,12.0,1.0,1.0,17.24
Labrador Retriever,Large,Female,3.0,Unknown,Active,2.0,11.0,2.0,3.0,12.7
Beagle,Small,Female,6.0,Neutered,Active,1.0,10.0,0.0,1.0,26.31
Yorkshire Terrier,Small,Female,6.0,Spayed,Very Active,0.0,12.0,1.0,1.0,32.21
Poodle,Small,Female,10.0,Spayed,Moderate,4.0,10.0,0.0,1.0,23.13
Boxer,Medium,Female,8.0,Neutered,Active,1.0,10.0,1.0,1.0,21.77
Chihuahua,Small,Female,5.0,Spayed,Unknown,1.0,9.0,3.0,1.0,29.94
Boxer,Medium,Female,4.0,Spayed,Moderate,1.0,11.0,2.0,2.0,31.75
Great Dane,Large,Female,9.0,Spayed,Very Active,3.0,8.0,2.0,0.0,22.68
Siberian Husky,Medium,Female,4.0,Neutered,Active,2.0,10.0,0.0,0.0,26.76
Boxer,Medium,Male,8.0,Unknown,Very Active,3.0,12.0,1.0,3.0,20.41
Poodle,Small,Male,12.0,Spayed,Active,0.0,11.0,1.0,0.0,22.68
German Shepherd,Large,Unknown,3.0,Unknown,Active,3.0,11.0,1.0,4.0,23.59
Unknown,Small,Male,9.0,Unknown,Very Active,2.0,10.0,2.0,1.0,35.83
Poodle,Small,Male,4.0,Unknown,Low,1.0,11.0,1.0,3.0,24.95
Rottweiler,Large,Male,6.0,Neutered,Active,3.0,13.0,2.0,1.0,11.34
Poodle,Small,Female,3.0,Spayed,Unknown,1.0,9.0,2.0,4.0,18.14
Dachshund,Small,Female,4.0,Unknown,Moderate,3.0,8.0,3.0,3.0,14.97
Rottweiler,Large,Male,12.0,Spayed,Active,2.0,11.0,1.0,2.0,28.12
Rottweiler,Large,Male,7.0,Unknown,Very Active,1.0,8.0,1.0,0.0,15.42
Golden Retriever,Large,Male,2.0,Neutered,Very Active,3.0,10.0,2.0,1.0,29.48
Australian Shepherd,Medium,Female,9.0,Neutered,Unknown,3.0,11.0,3.0,2.0,33.57
Poodle,Small,Male,9.0,Neutered,Unknown,2.0,11.0,2.0,1.0,22.23
German Shepherd,Large,Female,7.0,Spayed,Moderate,3.0,10.0,1.0,2.0,16.78
Poodle,Small,Male,5.0,Neutered,Very Active,2.0,10.0,1.0,2.0,26.76
Chihuahua,Small,Unknown,5.0,Spayed,Very Active,3.0,10.0,3.0,3.0,13.61
Bulldog,Medium,Female,6.0,Neutered,Unknown,3.0,11.0,3.0,1.0,23.59
Chihuahua,Small,Male,6.0,Unknown,Unknown,1.0,8.0,2.0,2.0,24.04
Great Dane,Large,Female,4.0,Spayed,Moderate,1.0,12.0,0.0,1.0,30.39
Chihuahua,Small,Male,7.0,Spayed,Active,3.0,8.0,1.0,1.0,30.84
Beagle,Small,Male,10.0,Unknown,Moderate,2.0,13.0,0.0,2.0,24.49
Great Dane,Large,Female,5.0,Spayed,Low,3.0,11.0,0.0,1.0,22.23
Labrador Retriever,Large,Female,3.0,Spayed,Very Active,4.0,9.0,1.0,3.0,19.96
Golden Retriever,Large,Female,6.0,Neutered,Unknown,1.0,11.0,1.0,1.0,14.51
German Shepherd,Large,Female,10.0,Neutered,Active,1.0,13.0,1.0,1.0,26.31
Labrador Retriever,Large,Male,8.0,Spayed,Active,5.0,12.0,2.0,2.0,8.16
Great Dane,Large,Male,8.0,Unknown,Moderate,4.0,9.0,1.0,2.0,14.51
Bulldog,Medium,Female,5.0,Unknown,Active,3.0,12.0,2.0,1.0,21.77
Bulldog,Medium,Male,1.0,Neutered,Very Active,3.0,11.0,2.0,3.0,23.13
Poodle,Small,Male,8.0,Unknown,Very Active,2.0,11.0,1.0,3.0,19.96
Doberman,Large,Female,10.0,Neutered,Very Active,4.0,9.0,3.0,0.0,25.4
Chihuahua,Small,Female,3.0,Neutered,Moderate,3.0,12.0,0.0,1.0,20.87
Yorkshire Terrier,Small,Male,12.0,Spayed,Low,2.0,12.0,2.0,1.0,20.87
German Shepherd,Large,Male,9.0,Spayed,Low,2.0,11.0,2.0,1.0,32.21
Boxer,Medium,Female,6.0,Neutered,Unknown,2.0,14.0,1.0,2.0,35.83
Boxer,Medium,Female,8.0,Unknown,Very Active,3.0,10.0,1.0,0.0,19.96
Boxer,Medium,Male,7.0,Spayed,Active,3.0,11.0,2.0,1.0,15.42
Dachshund,Small,Male,10.0,Neutered,Low,2.0,11.0,2.0,1.0,18.6
Bulldog,Medium,Female,13.0,Spayed,Moderate,4.0,12.0,0.0,1.0,17.24
German Shepherd,Large,Male,10.0,Spayed,Low,3.0,8.0,2.0,0.0,24.49
Chihuahua,Small,Male,9.0,Spayed,Very Active,4.0,10.0,2.0,1.0,22.68
Poodle,Small,Male,11.0,Spayed,Active,5.0,11.0,1.0,1.0,21.77
Australian Shepherd,Medium,Male,7.0,Unknown,Moderate,2.0,14.0,2.0,1.0,4.54
Yorkshire Terrier,Small,Male,12.0,Spayed,Active,1.0,10.0,2.0,1.0,27.22
Australian Shepherd,Medium,Male,2.0,Spayed,Low,1.0,9.0,1.0,1.0,25.4
Beagle,Small,Female,4.0,Spayed,Very Active,4.0,13.0,0.0,1.0,31.3
Boxer,Medium,Male,12.0,Neutered,Very Active,1.0,12.0,3.0,0.0,29.48
Siberian Husky,Medium,Male,9.0,Neutered,Active,6.0,9.0,0.0,2.0,28.12
Australian Shepherd,Medium,Male,11.0,Spayed,Low,0.0,14.0,1.0,0.0,26.31
Dachshund,Small,Male,11.0,Neutered,Active,4.0,11.0,1.0,1.0,29.94
Bulldog,Medium,Female,5.0,Spayed,Moderate,3.0,12.0,2.0,0.0,25.85
Doberman,Large,Female,3.0,Neutered,Very Active,1.0,10.0,4.0,2.0,21.77
Boxer,Medium,Male,5.0,Unknown,Unknown,1.0,11.0,2.0,1.0,14.97
Doberman,Large,Female,10.0,Neutered,Very Active,2.0,10.0,2.0,1.0,21.77
Australian Shepherd,Medium,Male,2.0,Spayed,Low,3.0,12.0,1.0,3.0,18.6
Bulldog,Medium,Female,8.0,Unknown,Low,2.0,12.0,4.0,1.0,20.87
German Shepherd,Large,Female,3.0,Unknown,Low,0.0,12.0,1.0,1.0,15.42
Great Dane,Large,Male,2.0,Unknown,Active,2.0,11.0,0.0,1.0,17.24
Poodle,Small,Female,12.0,Neutered,Low,3.0,11.0,3.0,0.0,22.68
Doberman,Large,Male,4.0,Spayed,Low,2.0,11.0,2.0,1.0,39.01
Siberian Husky,Medium,Female,1.0,Neutered,Active,3.0,12.0,1.0,4.0,29.48
Doberman,Large,Female,12.0,Spayed,Moderate,2.0,12.0,1.0,3.0,29.94
Boxer,Medium,Male,8.0,Spayed,Active,2.0,10.0,2.0,2.0,9.53
Bulldog,Medium,Female,1.0,Neutered,Very Active,2.0,11.0,1.0,1.0,27.67
Great Dane,Large,Male,3.0,Unknown,Moderate,1.0,11.0,2.0,1.0,19.05
Dachshund,Small,Male,4.0,Neutered,Very Active,2.0,11.0,2.0,2.0,26.76
Unknown,Large,Male,1.0,Neutered,Active,3.0,8.0,1.0,0.0,18.6
Labrador Retriever,Large,Female,6.0,Neutered,Very Active,5.0,14.0,0.0,3.0,18.14
Dachshund,Small,Male,7.0,Unknown,Moderate,4.0,13.0,3.0,2.0,26.76
Siberian Husky,Medium,Female,1.0,Spayed,Moderate,3.0,12.0,2.0,1.0,17.69
Doberman,Large,Male,8.0,Neutered,Moderate,1.0,10.0,1.0,0.0,23.59
Beagle,Small,Male,10.0,Neutered,Active,3.0,10.0,3.0,1.0,22.23
Dachshund,Small,Female,12.0,Unknown,Very Active,2.0,10.0,2.0,0.0,26.76
Siberian Husky,Medium,Female,10.0,Neutered,Low,3.0,10.0,2.0,2.0,17.24
Doberman,Large,Male,3.0,Neutered,Very Active,2.0,13.0,1.0,4.0,18.6
Beagle,Small,Male,4.0,Unknown,Active,2.0,10.0,1.0,1.0,23.13
German Shepherd,Large,Female,6.0,Unknown,Active,2.0,9.0,4.0,1.0,35.38
Unknown,Medium,Male,11.0,Unknown,Active,4.0,12.0,1.0,1.0,24.49
Boxer,Medium,Male,1.0,Neutered,Moderate,4.0,12.0,1.0,1.0,23.59
Golden Retriever,Large,Male,1.0,Unknown,Moderate,3.0,12.0,2.0,3.0,25.85
Golden Retriever,Large,Male,3.0,Unknown,Active,1.0,10.0,0.0,2.0,21.32
Doberman,Large,Female,6.0,Spayed,Active,2.0,11.0,2.0,1.0,18.14
Australian Shepherd,Medium,Male,13.0,Unknown,Active,4.0,9.0,3.0,3.0,34.02
Great Dane,Unknown,Female,5.0,Spayed,Moderate,3.0,11.0,2.0,2.0,34.47
Chihuahua,Unknown,Male,11.0,Spayed,Very Active,2.0,13.0,2.0,0.0,29.03
Golden Retriever,Large,Male,6.0,Spayed,Low,3.0,11.0,2.0,2.0,24.49
Dachshund,Small,Male,3.0,Spayed,Active,5.0,13.0,1.0,1.0,21.77
Boxer,Medium,Unknown,2.0,Neutered,Unknown,4.0,14.0,2.0,1.0,8.16
German Shepherd,Large,Male,1.0,Spayed,Active,1.0,12.0,0.0,2.0,24.49
Unknown,Large,Male,2.0,Neutered,Active,0.0,11.0,0.0,2.0,38.1
Unknown,Large,Male,7.0,Neutered,Moderate,2.0,11.0,2.0,4.0,21.32
Rottweiler,Large,Female,8.0,Spayed,Very Active,4.0,10.0,2.0,0.0,29.03
Great Dane,Large,Male,6.0,Neutered,Very Active,3.0,13.0,1.0,1.0,32.66
German Shepherd,Large,Male,10.0,Neutered,Very Active,5.0,10.0,2.0,2.0,22.68
Beagle,Small,Male,2.0,Spayed,Active,2.0,9.0,3.0,0.0,22.68
Dachshund,Small,Male,8.0,Spayed,Low,2.0,10.0,1.0,2.0,31.3
Yorkshire Terrier,Small,Male,2.0,Spayed,Unknown,3.0,10.0,1.0,2.0,24.95
Beagle,Small,Male,6.0,Spayed,Very Active,3.0,13.0,0.0,0.0,29.03
Siberian Husky,Medium,Female,7.0,Spayed,Low,2.0,14.0,1.0,0.0,30.84
Rottweiler,Large,Male,6.0,Neutered,Unknown,1.0,11.0,1.0,1.0,4.54
Rottweiler,Large,Male,8.0,Spayed,Low,3.0,10.0,1.0,3.0,26.76
Australian Shepherd,Medium,Male,7.0,Unknown,Moderate,0.0,12.0,1.0,2.0,19.05
Australian Shepherd,Medium,Female,5.0,Unknown,Unknown,2.0,11.0,2.0,3.0,28.12
Bulldog,Medium,Female,7.0,Unknown,Very Active,1.0,11.0,1.0,2.0,15.42
Bulldog,Medium,Male,11.0,Neutered,Active,0.0,11.0,0.0,1.0,19.5
Bulldog,Medium,Female,13.0,Neutered,Active,2.0,11.0,1.0,1.0,25.4
Unknown,Large,Male,12.0,Neutered,Active,2.0,12.0,1.0,1.0,15.42
Beagle,Small,Female,3.0,Neutered,Active,2.0,14.0,2.0,0.0,32.21
German Shepherd,Large,Female,6.0,Neutered,Active,3.0,9.0,2.0,0.0,19.96
Yorkshire Terrier,Small,Male,2.0,Neutered,Moderate,3.0,13.0,2.0,1.0,31.75
Rottweiler,Large,Male,10.0,Neutered,Moderate,1.0,12.0,1.0,4.0,19.05
Australian Shepherd,Medium,Female,6.0,Spayed,Very Active,3.0,10.0,2.0,1.0,32.21
Golden Retriever,Large,Female,3.0,Spayed,Very Active,3.0,11.0,2.0,3.0,28.12
Boxer,Medium,Female,12.0,Neutered,Active,4.0,11.0,1.0,2.0,32.21
Doberman,Large,Male,5.0,Spayed,Very Active,5.0,12.0,2.0,1.0,22.68
Poodle,Small,Male,12.0,Neutered,Active,5.0,12.0,0.0,0.0,32.21
Bulldog,Medium,Female,9.0,Spayed,Unknown,0.0,11.0,0.0,3.0,27.67
Bulldog,Medium,Male,5.0,Spayed,Active,1.0,11.0,2.0,2.0,21.32
Chihuahua,Unknown,Male,5.0,Spayed,Moderate,1.0,9.0,1.0,1.0,27.22
Labrador Retriever,Large,Male,7.0,Neutered,Unknown,3.0,13.0,3.0,4.0,24.49
Beagle,Small,Female,13.0,Unknown,Unknown,2.0,13.0,1.0,0.0,22.23
Doberman,Large,Female,9.0,Unknown,Active,3.0,8.0,1.0,1.0,14.06
Rottweiler,Large,Female,10.0,Neutered,Active,0.0,10.0,1.0,4.0,26.76
Dachshund,Small,Unknown,9.0,Spayed,Unknown,2.0,12.0,3.0,2.0,24.95
Beagle,Small,Female,13.0,Unknown,Unknown,3.0,13.0,1.0,2.0,21.77
Rottweiler,Large,Male,3.0,Neutered,Unknown,2.0,11.0,0.0,2.0,14.51
Doberman,Large,Female,11.0,Neutered,Moderate,3.0,10.0,2.0,1.0,15.88
Golden Retriever,Large,Male,13.0,Spayed,Moderate,3.0,14.0,3.0,2.0,29.48
Poodle,Small,Female,6.0,Neutered,Active,3.0,10.0,2.0,0.0,31.75
Golden Retriever,Large,Female,12.0,Spayed,Very Active,1.0,10.0,1.0,1.0,22.68
Yorkshire Terrier,Small,Female,13.0,Unknown,Very Active,2.0,14.0,1.0,3.0,18.6
Yorkshire Terrier,Small,Male,6.0,Neutered,Moderate,3.0,11.0,2.0,2.0,26.31
Chihuahua,Small,Male,8.0,Unknown,Active,4.0,11.0,2.0,1.0,18.14
German Shepherd,Large,Male,6.0,Unknown,Moderate,1.0,10.0,1.0,3.0,27.22
Bulldog,Medium,Male,6.0,Spayed,Low,2.0,8.0,1.0,0.0,25.4
Bulldog,Medium,Female,12.0,Neutered,Very Active,3.0,12.0,0.0,1.0,18.14
Golden Retriever,Large,Male,5.0,Spayed,Moderate,1.0,13.0,1.0,2.0,18.6
Rottweiler,Large,Female,4.0,Neutered,Unknown,4.0,12.0,1.0,1.0,14.97
German Shepherd,Large,Male,5.0,Spayed,Moderate,2.0,10.0,0.0,1.0,11.79
Golden Retriever,Large,Female,9.0,Neutered,Unknown,0.0,11.0,2.0,2.0,35.83
Doberman,Large,Female,3.0,Unknown,Low,2.0,13.0,1.0,3.0,28.12
Beagle,Small,Male,12.0,Neutered,Low,2.0,9.0,1.0,1.0,33.57
Boxer,Medium,Male,8.0,Neutered,Active,1.0,11.0,2.0,2.0,34.02
Unknown,Large,Male,7.0,Unknown,Very Active,2.0,11.0,2.0,1.0,27.67
Rottweiler,Large,Male,1.0,Neutered,Very Active,4.0,10.0,4.0,0.0,24.95
Doberman,Large,Female,7.0,Neutered,Active,2.0,10.0,3.0,2.0,33.11
Great Dane,Large,Female,13.0,Neutered,Very Active,2.0,12.0,1.0,1.0,29.94
Dachshund,Small,Female,9.0,Neutered,Unknown,4.0,9.0,0.0,1.0,20.87
Siberian Husky,Medium,Female,2.0,Neutered,Very Active,6.0,13.0,1.0,2.0,29.03
Dachshund,Small,Female,11.0,Spayed,Very Active,4.0,11.0,0.0,2.0,39.01
Australian Shepherd,Medium,Male,3.0,Neutered,Low,2.0,11.0,3.0,1.0,24.04
Labrador Retriever,Unknown,Female,5.0,Spayed,Active,2.0,10.0,1.0,0.0,15.88
Chihuahua,Small,Female,13.0,Unknown,Active,3.0,11.0,2.0,4.0,22.68
Poodle,Small,Female,12.0,Spayed,Low,2.0,9.0,2.0,3.0,25.4
Dachshund,Small,Male,5.0,Neutered,Low,2.0,14.0,0.0,1.0,31.3
Dachshund,Small,Male,6.0,Unknown,Low,6.0,11.0,2.0,3.0,27.22
Australian Shepherd,Medium,Male,5.0,Spayed,Unknown,3.0,13.0,1.0,1.0,22.68
Australian Shepherd,Medium,Female,2.0,Spayed,Very Active,4.0,10.0,1.0,0.0,22.23
Great Dane,Large,Male,1.0,Neutered,Moderate,5.0,11.0,0.0,1.0,35.38
Bulldog,Medium,Male,3.0,Spayed,Low,4.0,9.0,1.0,1.0,22.68
Great Dane,Large,Female,1.0,Spayed,Low,3.0,10.0,1.0,2.0,21.32
Unknown,Small,Male,6.0,Unknown,Unknown,5.0,9.0,3.0,2.0,22.23
Rottweiler,Large,Male,10.0,Neutered,Active,2.0,10.0,1.0,2.0,27.22
Boxer,Medium,Female,7.0,Neutered,Very Active,1.0,12.0,2.0,3.0,24.49
Rottweiler,Large,Male,7.0,Spayed,Very Active,2.0,12.0,2.0,1.0,16.78
Labrador Retriever,Large,Female,6.0,Unknown,Unknown,4.0,11.0,2.0,2.0,23.13
Great Dane,Large,Male,2.0,Neutered,Unknown,3.0,9.0,3.0,2.0,39.01
Chihuahua,Small,Female,6.0,Spayed,Very Active,4.0,14.0,4.0,1.0,12.25
Poodle,Small,Male,8.0,Neutered,Very Active,1.0,9.0,0.0,1.0,24.04
Rottweiler,Large,Female,6.0,Unknown,Low,1.0,12.0,1.0,2.0,11.79
Doberman,Large,Female,8.0,Unknown,Unknown,2.0,11.0,0.0,1.0,29.03
Doberman,Large,Female,3.0,Unknown,Moderate,3.0,10.0,2.0,1.0,31.3
Siberian Husky,Medium,Female,12.0,Spayed,Unknown,5.0,13.0,4.0,3.0,14.97
Australian Shepherd,Medium,Male,6.0,Spayed,Very Active,0.0,11.0,1.0,4.0,18.14
Great Dane,Large,Male,4.0,Unknown,Moderate,0.0,12.0,1.0,1.0,26.76
German Shepherd,Large,Female,6.0,Spayed,Unknown,4.0,11.0,2.0,1.0,24.95
Beagle,Small,Male,9.0,Neutered,Low,4.0,12.0,2.0,2.0,33.57
Boxer,Medium,Female,8.0,Unknown,Moderate,0.0,8.0,1.0,2.0,24.49
German Shepherd,Large,Male,10.0,Neutered,Active,3.0,12.0,1.0,3.0,22.68
Great Dane,Large,Female,12.0,Spayed,Moderate,2.0,9.0,3.0,1.0,12.7
Beagle,Small,Female,7.0,Neutered,Moderate,1.0,11.0,3.0,2.0,27.22
German Shepherd,Large,Male,7.0,Neutered,Active,3.0,14.0,1.0,1.0,21.77
Golden Retriever,Large,Female,6.0,Unknown,Active,1.0,11.0,2.0,1.0,18.14
Great Dane,Large,Male,2.0,Neutered,Very Active,1.0,13.0,2.0,1.0,20.87
Rottweiler,Large,Male,10.0,Unknown,Active,4.0,12.0,2.0,2.0,21.77
Labrador Retriever,Large,Female,4.0,Unknown,Active,0.0,10.0,1.0,1.0,21.32
Golden Retriever,Large,Female,13.0,Spayed,Unknown,2.0,11.0,0.0,0.0,28.12
Chihuahua,Small,Male,5.0,Neutered,Very Active,2.0,11.0,3.0,2.0,24.04
Bulldog,Medium,Female,7.0,Unknown,Low,2.0,9.0,2.0,3.0,19.96
Poodle,Small,Male,5.0,Spayed,Low,5.0,12.0,1.0,2.0,25.4
Chihuahua,Small,Male,1.0,Neutered,Moderate,2.0,10.0,3.0,1.0,26.76
Australian Shepherd,Medium,Male,7.0,Unknown,Active,2.0,10.0,2.0,1.0,26.31
Boxer,Medium,Male,7.0,Unknown,Very Active,3.0,12.0,1.0,0.0,17.69
Rottweiler,Large,Unknown,5.0,Neutered,Very Active,4.0,9.0,0.0,1.0,24.04
Dachshund,Small,Male,7.0,Neutered,Unknown,3.0,13.0,1.0,0.0,18.6
Doberman,Large,Unknown,7.0,Neutered,Moderate,3.0,10.0,0.0,0.0,26.76
Doberman,Large,Female,9.0,Neutered,Low,0.0,12.0,2.0,1.0,22.68
Boxer,Medium,Female,6.0,Neutered,Active,0.0,11.0,4.0,1.0,19.05
Bulldog,Medium,Female,3.0,Spayed,Moderate,0.0,13.0,1.0,1.0,15.42
Labrador Retriever,Large,Female,5.0,Spayed,Low,2.0,11.0,1.0,1.0,30.84
Golden Retriever,Large,Male,7.0,Spayed,Active,4.0,10.0,3.0,0.0,34.47
Golden Retriever,Large,Female,10.0,Neutered,Active,3.0,13.0,1.0,3.0,17.69
Siberian Husky,Medium,Female,3.0,Unknown,Active,1.0,8.0,0.0,2.0,17.24
German Shepherd,Large,Unknown,3.0,Neutered,Moderate,5.0,11.0,2.0,3.0,30.84
Yorkshire Terrier,Small,Female,7.0,Spayed,Very Active,2.0,14.0,2.0,2.0,36.74
Bulldog,Medium,Female,5.0,Unknown,Active,4.0,13.0,1.0,1.0,21.77
German Shepherd,Large,Female,10.0,Unknown,Very Active,1.0,12.0,0.0,1.0,25.4
Rottweiler,Large,Female,3.0,Neutered,Very Active,2.0,13.0,1.0,2.0,22.68
Beagle,Small,Male,5.0,Spayed,Unknown,0.0,10.0,1.0,1.0,17.69
Beagle,Small,Female,8.0,Neutered,Moderate,6.0,13.0,2.0,0.0,17.24
Great Dane,Large,Male,9.0,Neutered,Active,3.0,12.0,0.0,0.0,30.39
Chihuahua,Small,Female,11.0,Spayed,Very Active,2.0,14.0,2.0,0.0,20.87
Doberman,Large,Female,11.0,Neutered,Very Active,1.0,14.0,2.0,1.0,20.41
Siberian Husky,Medium,Female,4.0,Unknown,Low,1.0,14.0,1.0,2.0,26.76
Bulldog,Medium,Female,9.0,Neutered,Active,3.0,10.0,2.0,0.0,24.49
Siberian Husky,Medium,Male,3.0,Spayed,Moderate,2.0,13.0,1.0,3.0,14.06
Poodle,Small,Male,4.0,Neutered,Active,4.0,10.0,3.0,1.0,11.34
Bulldog,Medium,Male,3.0,Spayed,Low,5.0,12.0,1.0,0.0,15.88
Boxer,Medium,Male,6.0,Unknown,Moderate,3.0,9.0,1.0,4.0,26.76
Rottweiler,Large,Male,5.0,Neutered,Low,2.0,11.0,2.0,0.0,18.6
Siberian Husky,Medium,Female,5.0,Neutered,Moderate,4.0,11.0,0.0,0.0,39.92
Dachshund,Small,Male,8.0,Spayed,Unknown,3.0,8.0,2.0,1.0,14.51
Beagle,Small,Female,9.0,Unknown,Very Active,2.0,9.0,2.0,3.0,16.78
Labrador Retriever,Large,Male,5.0,Neutered,Very Active,3.0,10.0,2.0,0.0,17.69
Siberian Husky,Medium,Male,9.0,Spayed,Active,5.0,10.0,0.0,2.0,21.77
German Shepherd,Large,Female,5.0,Spayed,Low,4.0,11.0,1.0,2.0,22.68
Dachshund,Small,Male,10.0,Spayed,Low,4.0,12.0,1.0,4.0,14.97
Boxer,Medium,Male,6.0,Unknown,Low,5.0,8.0,2.0,2.0,17.69
Beagle,Small,Female,9.0,Neutered,Very Active,5.0,10.0,3.0,4.0,22.23
Poodle,Small,Female,6.0,Neutered,Active,1.0,8.0,0.0,2.0,13.61
Poodle,Small,Female,7.0,Unknown,Very Active,4.0,11.0,2.0,3.0,26.31
Yorkshire Terrier,Small,Male,3.0,Spayed,Active,4.0,11.0,2.0,3.0,25.85
Siberian Husky,Medium,Female,8.0,Spayed,Low,4.0,10.0,2.0,0.0,28.12
Beagle,Small,Female,11.0,Neutered,Active,1.0,11.0,3.0,0.0,29.03
Australian Shepherd,Medium,Male,13.0,Spayed,Very Active,5.0,10.0,2.0,0.0,19.5
Great Dane,Large,Female,6.0,Spayed,Very Active,2.0,13.0,3.0,3.0,24.49
Great Dane,Large,Female,8.0,Spayed,Unknown,1.0,11.0,2.0,4.0,29.03
Golden Retriever,Large,Male,5.0,Spayed,Low,0.0,13.0,1.0,0.0,12.7
Great Dane,Large,Female,11.0,Spayed,Active,2.0,10.0,2.0,1.0,19.05
Labrador Retriever,Large,Female,7.0,Spayed,Moderate,1.0,9.0,1.0,2.0,28.58
Golden Retriever,Large,Female,12.0,Unknown,Very Active,0.0,9.0,0.0,0.0,25.85
German Shepherd,Large,Female,5.0,Unknown,Moderate,1.0,11.0,0.0,3.0,25.85
Siberian Husky,Medium,Male,5.0,Neutered,Very Active,1.0,9.0,1.0,3.0,27.67
Australian Shepherd,Medium,Male,5.0,Neutered,Moderate,4.0,11.0,2.0,2.0,24.49
Golden Retriever,Large,Male,12.0,Spayed,Very Active,4.0,13.0,1.0,1.0,30.84
Poodle,Small,Female,7.0,Neutered,Active,4.0,11.0,3.0,1.0,15.42
Labrador Retriever,Large,Female,12.0,Neutered,Low,2.0,12.0,1.0,4.0,30.84
